entity_id,domain,full_entity_id
inverter_122403011963_ac_current,sensor,sensor.inverter_122403011963_ac_current
inverter_122403011963_ac_frequency,sensor,sensor.inverter_122403011963_ac_frequency
inverter_122403011963_ac_voltage,sensor,sensor.inverter_122403011963_ac_voltage
inverter_122403011963_dc_current,sensor,sensor.inverter_122403011963_dc_current
inverter_122403011963_dc_voltage,sensor,sensor.inverter_122403011963_dc_voltage
inverter_122403011963_last_reading_interval,sensor,sensor.inverter_122403011963_last_reading_interval
inverter_122403011963_lifetime_energy_production,sensor,sensor.inverter_122403011963_lifetime_energy_production
inverter_122403011963_max_reported_production,sensor,sensor.inverter_122403011963_max_reported_production
inverter_122403011963_power_conversion_error_cycles,sensor,sensor.inverter_122403011963_power_conversion_error_cycles
inverter_122403011963_power_conversion_error_seconds,sensor,sensor.inverter_122403011963_power_conversion_error_seconds
inverter_122403011963_production,sensor,sensor.inverter_122403011963_production
inverter_122403011963_temperature,sensor,sensor.inverter_122403011963_temperature
inverter_122403011963_this_week_s_energy_production,sensor,sensor.inverter_122403011963_this_week_s_energy_production
inverter_122403011963_today_s_energy_production,sensor,sensor.inverter_122403011963_today_s_energy_production
inverter_122403011963_yesterday_s_energy_production,sensor,sensor.inverter_122403011963_yesterday_s_energy_production
inverter_122403013390,sensor,sensor.inverter_122403013390
inverter_122403013390_ac_current,sensor,sensor.inverter_122403013390_ac_current
inverter_122403013390_ac_frequency,sensor,sensor.inverter_122403013390_ac_frequency
inverter_122403013390_ac_voltage,sensor,sensor.inverter_122403013390_ac_voltage
inverter_122403013390_dc_current,sensor,sensor.inverter_122403013390_dc_current
inverter_122403013390_dc_voltage,sensor,sensor.inverter_122403013390_dc_voltage
inverter_122403013390_last_reading_interval,sensor,sensor.inverter_122403013390_last_reading_interval
inverter_122403013390_lifetime_energy_production,sensor,sensor.inverter_122403013390_lifetime_energy_production
inverter_122403013390_max_reported_production,sensor,sensor.inverter_122403013390_max_reported_production
inverter_122403013390_power_conversion_error_cycles,sensor,sensor.inverter_122403013390_power_conversion_error_cycles
inverter_122403013390_power_conversion_error_seconds,sensor,sensor.inverter_122403013390_power_conversion_error_seconds
inverter_122403013390_production,sensor,sensor.inverter_122403013390_production
inverter_122403013390_temperature,sensor,sensor.inverter_122403013390_temperature
inverter_122403013390_this_week_s_energy_production,sensor,sensor.inverter_122403013390_this_week_s_energy_production
inverter_122403013390_today_s_energy_production,sensor,sensor.inverter_122403013390_today_s_energy_production
inverter_122403013390_yesterday_s_energy_production,sensor,sensor.inverter_122403013390_yesterday_s_energy_production
inverter_122403013624,sensor,sensor.inverter_122403013624
inverter_122403013624_ac_current,sensor,sensor.inverter_122403013624_ac_current
inverter_122403013624_ac_frequency,sensor,sensor.inverter_122403013624_ac_frequency
inverter_122403013624_ac_voltage,sensor,sensor.inverter_122403013624_ac_voltage
inverter_122403013624_dc_current,sensor,sensor.inverter_122403013624_dc_current
inverter_122403013624_dc_voltage,sensor,sensor.inverter_122403013624_dc_voltage
inverter_122403013624_last_reading_interval,sensor,sensor.inverter_122403013624_last_reading_interval
inverter_122403013624_lifetime_energy_production,sensor,sensor.inverter_122403013624_lifetime_energy_production
inverter_122403013624_max_reported_production,sensor,sensor.inverter_122403013624_max_reported_production
inverter_122403013624_power_conversion_error_cycles,sensor,sensor.inverter_122403013624_power_conversion_error_cycles
inverter_122403013624_power_conversion_error_seconds,sensor,sensor.inverter_122403013624_power_conversion_error_seconds
inverter_122403013624_production,sensor,sensor.inverter_122403013624_production
inverter_122403013624_temperature,sensor,sensor.inverter_122403013624_temperature
inverter_122403013624_this_week_s_energy_production,sensor,sensor.inverter_122403013624_this_week_s_energy_production
inverter_122403013624_today_s_energy_production,sensor,sensor.inverter_122403013624_today_s_energy_production
inverter_122403013624_yesterday_s_energy_production,sensor,sensor.inverter_122403013624_yesterday_s_energy_production
inverter_122403017296,sensor,sensor.inverter_122403017296
inverter_122403017296_ac_current,sensor,sensor.inverter_122403017296_ac_current
inverter_122403017296_ac_frequency,sensor,sensor.inverter_122403017296_ac_frequency
inverter_122403017296_ac_voltage,sensor,sensor.inverter_122403017296_ac_voltage
inverter_122403017296_dc_current,sensor,sensor.inverter_122403017296_dc_current
inverter_122403017296_dc_voltage,sensor,sensor.inverter_122403017296_dc_voltage
inverter_122403017296_last_reading_interval,sensor,sensor.inverter_122403017296_last_reading_interval
inverter_122403017296_lifetime_energy_production,sensor,sensor.inverter_122403017296_lifetime_energy_production
inverter_122403017296_max_reported_production,sensor,sensor.inverter_122403017296_max_reported_production
inverter_122403017296_power_conversion_error_cycles,sensor,sensor.inverter_122403017296_power_conversion_error_cycles
inverter_122403017296_power_conversion_error_seconds,sensor,sensor.inverter_122403017296_power_conversion_error_seconds
inverter_122403017296_production,sensor,sensor.inverter_122403017296_production
inverter_122403017296_temperature,sensor,sensor.inverter_122403017296_temperature
inverter_122403017296_this_week_s_energy_production,sensor,sensor.inverter_122403017296_this_week_s_energy_production
inverter_122403017296_today_s_energy_production,sensor,sensor.inverter_122403017296_today_s_energy_production
inverter_122403017296_yesterday_s_energy_production,sensor,sensor.inverter_122403017296_yesterday_s_energy_production
inverter_122403017303,sensor,sensor.inverter_122403017303
inverter_122403017303_ac_current,sensor,sensor.inverter_122403017303_ac_current
inverter_122403017303_ac_frequency,sensor,sensor.inverter_122403017303_ac_frequency
inverter_122403017303_ac_voltage,sensor,sensor.inverter_122403017303_ac_voltage
inverter_122403017303_dc_current,sensor,sensor.inverter_122403017303_dc_current
inverter_122403017303_dc_voltage,sensor,sensor.inverter_122403017303_dc_voltage
inverter_122403017303_last_reading_interval,sensor,sensor.inverter_122403017303_last_reading_interval
inverter_122403017303_lifetime_energy_production,sensor,sensor.inverter_122403017303_lifetime_energy_production
inverter_122403017303_max_reported_production,sensor,sensor.inverter_122403017303_max_reported_production
inverter_122403017303_power_conversion_error_cycles,sensor,sensor.inverter_122403017303_power_conversion_error_cycles
inverter_122403017303_power_conversion_error_seconds,sensor,sensor.inverter_122403017303_power_conversion_error_seconds
inverter_122403017303_production,sensor,sensor.inverter_122403017303_production
inverter_122403017303_temperature,sensor,sensor.inverter_122403017303_temperature
inverter_122403017303_this_week_s_energy_production,sensor,sensor.inverter_122403017303_this_week_s_energy_production
inverter_122403017303_today_s_energy_production,sensor,sensor.inverter_122403017303_today_s_energy_production
inverter_122403017303_yesterday_s_energy_production,sensor,sensor.inverter_122403017303_yesterday_s_energy_production
inverter_122403017394,sensor,sensor.inverter_122403017394
inverter_122403017394_ac_current,sensor,sensor.inverter_122403017394_ac_current
inverter_122403017394_ac_frequency,sensor,sensor.inverter_122403017394_ac_frequency
inverter_122403017394_ac_voltage,sensor,sensor.inverter_122403017394_ac_voltage
inverter_122403017394_dc_current,sensor,sensor.inverter_122403017394_dc_current
inverter_122403017394_dc_voltage,sensor,sensor.inverter_122403017394_dc_voltage
inverter_122403017394_last_reading_interval,sensor,sensor.inverter_122403017394_last_reading_interval
inverter_122403017394_lifetime_energy_production,sensor,sensor.inverter_122403017394_lifetime_energy_production
inverter_122403017394_max_reported_production,sensor,sensor.inverter_122403017394_max_reported_production
inverter_122403017394_power_conversion_error_cycles,sensor,sensor.inverter_122403017394_power_conversion_error_cycles
inverter_122403017394_power_conversion_error_seconds,sensor,sensor.inverter_122403017394_power_conversion_error_seconds
inverter_122403017394_production,sensor,sensor.inverter_122403017394_production
inverter_122403017394_temperature,sensor,sensor.inverter_122403017394_temperature
inverter_122403017394_this_week_s_energy_production,sensor,sensor.inverter_122403017394_this_week_s_energy_production
inverter_122403017394_today_s_energy_production,sensor,sensor.inverter_122403017394_today_s_energy_production
inverter_122403017394_yesterday_s_energy_production,sensor,sensor.inverter_122403017394_yesterday_s_energy_production
inverter_122403017400,sensor,sensor.inverter_122403017400
inverter_122403017400_ac_current,sensor,sensor.inverter_122403017400_ac_current
inverter_122403017400_ac_frequency,sensor,sensor.inverter_122403017400_ac_frequency
inverter_122403017400_ac_voltage,sensor,sensor.inverter_122403017400_ac_voltage
inverter_122403017400_dc_current,sensor,sensor.inverter_122403017400_dc_current
inverter_122403017400_dc_voltage,sensor,sensor.inverter_122403017400_dc_voltage
inverter_122403017400_last_reading_interval,sensor,sensor.inverter_122403017400_last_reading_interval
inverter_122403017400_lifetime_energy_production,sensor,sensor.inverter_122403017400_lifetime_energy_production
inverter_122403017400_max_reported_production,sensor,sensor.inverter_122403017400_max_reported_production
inverter_122403017400_power_conversion_error_cycles,sensor,sensor.inverter_122403017400_power_conversion_error_cycles
inverter_122403017400_power_conversion_error_seconds,sensor,sensor.inverter_122403017400_power_conversion_error_seconds
inverter_122403017400_production,sensor,sensor.inverter_122403017400_production
inverter_122403017400_temperature,sensor,sensor.inverter_122403017400_temperature
inverter_122403017400_this_week_s_energy_production,sensor,sensor.inverter_122403017400_this_week_s_energy_production
inverter_122403017400_today_s_energy_production,sensor,sensor.inverter_122403017400_today_s_energy_production
inverter_122403017400_yesterday_s_energy_production,sensor,sensor.inverter_122403017400_yesterday_s_energy_production
inverter_122403017402,sensor,sensor.inverter_122403017402
inverter_122403017402_ac_current,sensor,sensor.inverter_122403017402_ac_current
inverter_122403017402_ac_frequency,sensor,sensor.inverter_122403017402_ac_frequency
inverter_122403017402_ac_voltage,sensor,sensor.inverter_122403017402_ac_voltage
inverter_122403017402_dc_current,sensor,sensor.inverter_122403017402_dc_current
inverter_122403017402_dc_voltage,sensor,sensor.inverter_122403017402_dc_voltage
inverter_122403017402_last_reading_interval,sensor,sensor.inverter_122403017402_last_reading_interval
inverter_122403017402_lifetime_energy_production,sensor,sensor.inverter_122403017402_lifetime_energy_production
inverter_122403017402_max_reported_production,sensor,sensor.inverter_122403017402_max_reported_production
inverter_122403017402_power_conversion_error_cycles,sensor,sensor.inverter_122403017402_power_conversion_error_cycles
inverter_122403017402_power_conversion_error_seconds,sensor,sensor.inverter_122403017402_power_conversion_error_seconds
inverter_122403017402_production,sensor,sensor.inverter_122403017402_production
inverter_122403017402_temperature,sensor,sensor.inverter_122403017402_temperature
inverter_122403017402_this_week_s_energy_production,sensor,sensor.inverter_122403017402_this_week_s_energy_production
inverter_122403017402_today_s_energy_production,sensor,sensor.inverter_122403017402_today_s_energy_production
inverter_122403017402_yesterday_s_energy_production,sensor,sensor.inverter_122403017402_yesterday_s_energy_production
inverter_122403017544,sensor,sensor.inverter_122403017544
inverter_122403017544_ac_current,sensor,sensor.inverter_122403017544_ac_current
inverter_122403017544_ac_frequency,sensor,sensor.inverter_122403017544_ac_frequency
inverter_122403017544_ac_voltage,sensor,sensor.inverter_122403017544_ac_voltage
inverter_122403017544_dc_current,sensor,sensor.inverter_122403017544_dc_current
inverter_122403017544_dc_voltage,sensor,sensor.inverter_122403017544_dc_voltage
inverter_122403017544_last_reading_interval,sensor,sensor.inverter_122403017544_last_reading_interval
inverter_122403017544_lifetime_energy_production,sensor,sensor.inverter_122403017544_lifetime_energy_production
inverter_122403017544_max_reported_production,sensor,sensor.inverter_122403017544_max_reported_production
inverter_122403017544_power_conversion_error_cycles,sensor,sensor.inverter_122403017544_power_conversion_error_cycles
inverter_122403017544_power_conversion_error_seconds,sensor,sensor.inverter_122403017544_power_conversion_error_seconds
inverter_122403017544_production,sensor,sensor.inverter_122403017544_production
inverter_122403017544_temperature,sensor,sensor.inverter_122403017544_temperature
inverter_122403017544_this_week_s_energy_production,sensor,sensor.inverter_122403017544_this_week_s_energy_production
inverter_122403017544_today_s_energy_production,sensor,sensor.inverter_122403017544_today_s_energy_production
inverter_122403017544_yesterday_s_energy_production,sensor,sensor.inverter_122403017544_yesterday_s_energy_production
inverter_122403017575,sensor,sensor.inverter_122403017575
inverter_122403017575_ac_current,sensor,sensor.inverter_122403017575_ac_current
inverter_122403017575_ac_frequency,sensor,sensor.inverter_122403017575_ac_frequency
inverter_122403017575_ac_voltage,sensor,sensor.inverter_122403017575_ac_voltage
inverter_122403017575_dc_current,sensor,sensor.inverter_122403017575_dc_current
inverter_122403017575_dc_voltage,sensor,sensor.inverter_122403017575_dc_voltage
inverter_122403017575_last_reading_interval,sensor,sensor.inverter_122403017575_last_reading_interval
inverter_122403017575_lifetime_energy_production,sensor,sensor.inverter_122403017575_lifetime_energy_production
inverter_122403017575_max_reported_production,sensor,sensor.inverter_122403017575_max_reported_production
inverter_122403017575_power_conversion_error_cycles,sensor,sensor.inverter_122403017575_power_conversion_error_cycles
inverter_122403017575_power_conversion_error_seconds,sensor,sensor.inverter_122403017575_power_conversion_error_seconds
inverter_122403017575_production,sensor,sensor.inverter_122403017575_production
inverter_122403017575_temperature,sensor,sensor.inverter_122403017575_temperature
inverter_122403017575_this_week_s_energy_production,sensor,sensor.inverter_122403017575_this_week_s_energy_production
inverter_122403017575_today_s_energy_production,sensor,sensor.inverter_122403017575_today_s_energy_production
inverter_122403017575_yesterday_s_energy_production,sensor,sensor.inverter_122403017575_yesterday_s_energy_production
inverter_122403017626,sensor,sensor.inverter_122403017626
inverter_122403017626_ac_current,sensor,sensor.inverter_122403017626_ac_current
inverter_122403017626_ac_frequency,sensor,sensor.inverter_122403017626_ac_frequency
inverter_122403017626_ac_voltage,sensor,sensor.inverter_122403017626_ac_voltage
inverter_122403017626_dc_current,sensor,sensor.inverter_122403017626_dc_current
inverter_122403017626_dc_voltage,sensor,sensor.inverter_122403017626_dc_voltage
inverter_122403017626_last_reading_interval,sensor,sensor.inverter_122403017626_last_reading_interval
inverter_122403017626_lifetime_energy_production,sensor,sensor.inverter_122403017626_lifetime_energy_production
inverter_122403017626_max_reported_production,sensor,sensor.inverter_122403017626_max_reported_production
inverter_122403017626_power_conversion_error_cycles,sensor,sensor.inverter_122403017626_power_conversion_error_cycles
inverter_122403017626_power_conversion_error_seconds,sensor,sensor.inverter_122403017626_power_conversion_error_seconds
inverter_122403017626_production,sensor,sensor.inverter_122403017626_production
inverter_122403017626_temperature,sensor,sensor.inverter_122403017626_temperature
inverter_122403017626_this_week_s_energy_production,sensor,sensor.inverter_122403017626_this_week_s_energy_production
inverter_122403017626_today_s_energy_production,sensor,sensor.inverter_122403017626_today_s_energy_production
inverter_122403017626_yesterday_s_energy_production,sensor,sensor.inverter_122403017626_yesterday_s_energy_production
inverter_122403017701,sensor,sensor.inverter_122403017701
inverter_122403017701_ac_current,sensor,sensor.inverter_122403017701_ac_current
inverter_122403017701_ac_frequency,sensor,sensor.inverter_122403017701_ac_frequency
inverter_122403017701_ac_voltage,sensor,sensor.inverter_122403017701_ac_voltage
inverter_122403017701_dc_current,sensor,sensor.inverter_122403017701_dc_current
inverter_122403017701_dc_voltage,sensor,sensor.inverter_122403017701_dc_voltage
inverter_122403017701_last_reading_interval,sensor,sensor.inverter_122403017701_last_reading_interval
inverter_122403017701_lifetime_energy_production,sensor,sensor.inverter_122403017701_lifetime_energy_production
inverter_122403017701_max_reported_production,sensor,sensor.inverter_122403017701_max_reported_production
inverter_122403017701_power_conversion_error_cycles,sensor,sensor.inverter_122403017701_power_conversion_error_cycles
